Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 2",Researcher,d65333,d65333s9,2018-12-11T00:11:45,2018-12-11T00:12:08,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37516,34.82832,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s1,2018-10-30T11:12:12,2018-10-30T11:12:12,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s10,2018-11-06T08:54:13,2018-11-06T08:54:24,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s11,2018-11-08T10:47:16,2018-11-08T10:47:16,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s12,2018-11-10T13:34:06,2018-11-10T13:34:06,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s2,2018-10-30T11:59:44,2018-10-30T11:59:51,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s3,2018-10-30T21:29:47,2018-10-30T21:29:49,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s4,2018-10-31T22:50:51,2018-10-31T22:50:57,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s5,2018-11-02T14:29:41,2018-11-02T14:29:44,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s6,2018-11-03T22:06:21,2018-11-03T22:06:26,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s7,2018-11-04T23:01:31,2018-11-04T23:01:31,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s8,2018-11-04T23:57:22,2018-11-04T23:57:31,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 2",Researcher,d65315,d65315s9,2018-11-05T11:32:21,2018-11-05T11:32:40,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37367,34.85773,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s1,2018-12-08T10:06:42,2018-12-08T10:06:42,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s10,2018-12-09T21:33:57,2018-12-09T21:34:30,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s11,2018-12-10T07:26:35,2018-12-10T07:26:42,"Unknown Bird","Unknown Bird",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s11,2018-12-10T07:26:35,2018-12-10T07:26:42,"Garrulus glandarius","Eurasian Jay",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s12,2018-12-10T07:41:28,2018-12-10T07:41:35,"Streptopelia decaocto","Eurasian Collared Dove",Unknown,Unknown,N,2,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s13,2018-12-10T19:56:46,2018-12-10T19:56:54,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s14,2018-12-11T11:59:11,2018-12-11T11:59:13,Vehicle,Vehicle,Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s15,2018-12-13T06:26:48,2018-12-13T06:26:52,Vehicle,Vehicle,Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s16,2018-12-14T06:10:19,2018-12-14T06:10:27,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s17,2018-12-14T06:43:03,2018-12-14T06:43:03,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s18,2018-12-14T07:36:26,2018-12-14T07:36:34,Bicycle,Bicycle,Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s18,2018-12-14T07:36:26,2018-12-14T07:36:34,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s19,2018-12-17T02:40:35,2018-12-17T02:40:37,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s2,2018-12-08T15:15:43,2018-12-08T15:15:43,Vehicle,Vehicle,Unknown,Unknown,N,2,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s3,2018-12-08T18:48:58,2018-12-08T18:49:57,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s4,2018-12-08T18:57:14,2018-12-08T18:57:22,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s5,2018-12-09T07:08:34,2018-12-09T07:08:40,"Streptopelia decaocto","Eurasian Collared Dove",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s6,2018-12-09T12:42:43,2018-12-09T12:42:51,Vehicle,Vehicle,Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s7,2018-12-09T13:13:58,2018-12-09T13:13:58,Vehicle,Vehicle,Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s8,2018-12-09T18:23:31,2018-12-09T18:23:41,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Far 7",Researcher,d65338,d65338s9,2018-12-09T18:57:33,2018-12-09T18:58:59,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,2,31.37899,34.82621,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s1,2018-12-08T08:47:17,2018-12-08T08:47:17,"No Animal","No Animal",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s2,2018-12-09T08:29:06,2018-12-09T08:29:13,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s3,2018-12-09T08:45:12,2018-12-09T08:45:19,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s4,2018-12-10T02:28:36,2018-12-10T02:28:42,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s5,2018-12-14T20:15:19,2018-12-14T20:15:26,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 7",Researcher,d65329,d65329s6,2018-12-18T10:05:37,2018-12-18T10:05:37,"No Animal","No Animal",Unknown,Unknown,N,1,31.36343,34.82568,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 5",Researcher,d65318,d65318s1,2018-10-30T11:32:31,2018-10-30T11:32:31,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37359,34.85967,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 5",Researcher,d65318,d65318s2,2018-11-06T13:31:18,2018-11-06T13:31:18,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37359,34.85967,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 5",Researcher,d65318,d65318s3,2018-11-07T09:05:56,2018-11-07T09:07:31,"Homo sapiens","Human non-staff",Unknown,Unknown,N,1,31.37359,34.85967,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 5",Researcher,d65318,d65318s4,2018-11-10T13:48:38,2018-11-10T13:48:38,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37359,34.85967,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 7",Researcher,d65320,d65320s1,2018-10-30T11:47:02,2018-10-30T11:47:02,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37328,34.86086,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 7",Researcher,d65320,d65320s2,2018-10-30T20:19:24,2018-10-30T20:19:25,"Meles meles","Eurasian Badger",Unknown,Unknown,N,1,31.37328,34.86086,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 7",Researcher,d65320,d65320s3,2018-10-31T18:54:26,2018-10-31T18:54:27,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.37328,34.86086,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 7",Researcher,d65320,d65320s4,2018-11-10T09:05:09,2018-11-10T09:05:10,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,31.37328,34.86086,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 7",Researcher,d65320,d65320s5,2018-11-10T13:55:03,2018-11-10T13:55:03,"No Animal","No Animal",Unknown,Unknown,N,1,31.37328,34.86086,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s1,2018-12-08T08:51:32,2018-12-08T08:51:32,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s10,2018-12-17T10:50:19,2018-12-17T10:50:36,"Homo sapiens","Human non-staff",Unknown,Unknown,N,3,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s11,2018-12-17T11:23:19,2018-12-17T11:23:27,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s12,2018-12-17T15:50:20,2018-12-17T15:50:39,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s13,2018-12-18T10:12:06,2018-12-18T10:12:10,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s2,2018-12-10T16:26:10,2018-12-10T16:26:14,Vehicle,Vehicle,Unknown,Unknown,N,1,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s3,2018-12-10T16:27:59,2018-12-10T16:28:05,Vehicle,Vehicle,Unknown,Unknown,N,1,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s4,2018-12-11T10:39:15,2018-12-11T10:39:19,Vehicle,Vehicle,Unknown,Unknown,N,1,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s5,2018-12-11T13:06:45,2018-12-11T13:06:51,"Homo sapiens","Human non-staff",Unknown,Unknown,N,3,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s6,2018-12-12T10:50:23,2018-12-12T10:50:42,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s7,2018-12-12T10:54:09,2018-12-12T10:54:26,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s8,2018-12-12T11:17:05,2018-12-12T11:17:30,"Homo sapiens","Human non-staff",Unknown,Unknown,N,3,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lehavim Near 8",Researcher,d65330,d65330s9,2018-12-12T13:02:02,2018-12-12T13:03:06,"Homo sapiens","Human non-staff",Unknown,Unknown,N,4,31.36337,34.82652,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s1,2018-10-30T11:29:05,2018-10-30T11:29:05,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s10,2018-11-01T15:23:23,2018-11-01T15:23:24,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s11,2018-11-01T15:27:01,2018-11-01T15:27:02,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s12,2018-11-01T22:04:31,2018-11-01T22:04:32,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s13,2018-11-02T10:20:44,2018-11-02T10:20:45,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s14,2018-11-02T11:05:41,2018-11-02T11:06:17,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s15,2018-11-02T11:10:23,2018-11-02T11:10:45,"Bubulcus ibis","Cattle Egret",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s16,2018-11-02T21:52:41,2018-11-02T21:52:42,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s17,2018-11-04T09:39:28,2018-11-04T09:39:28,"No Animal","No Animal",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s18,2018-11-04T09:39:29,2018-11-04T09:39:29,"No Animal","No Animal",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s19,2018-11-04T17:03:25,2018-11-04T17:03:26,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,31.37349,34.85916,False
"HaMaarag Project",Hamaarag_Mediterranean-Desert_Transition_Zone_T2,"Hamaarag_Mediterranean-Desert_Transition_Zone_T2:Dry Shrub-steppe","T2_Lahav Far 4",Researcher,d65317,d65317s2,2018-10-30T12:32:55,2018-10-30T12:37:49,"Reptile species","Reptile species",Unknown,Unknown,N,1,31.37349,34.85916,False
