deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d65554","T2_Yotveta Far 7","","","2018-10-06","2018-10-24","","","29.88407","35.03710","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","27"
"d64841","T2_Shaal Far 5","","","2018-10-10","2018-10-20","","","33.08592","35.74936","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","20","high","","13"
"d65378","T2_Yeruham Near 2","","","2017-01-01","2017-01-11","","","30.98446","34.91570","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","28"
"d65506","T2_Paran Near 4","","","2018-09-14","2018-09-21","","","30.38854","35.15939","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","2","high","","18"
"d64874","T2_Yavneel Far 2","","","2018-09-12","2018-09-22","","","32.68037","35.50926","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","50","high","","18"
"d65385","T2_Yeruham Near 9","","","2018-12-11","2018-12-22","","","30.98574","34.90887","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","27"
"d65452","T2_Ezuz Near 3","","","2019-02-01","2019-02-14","","","30.79797","34.46581","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","50","high","","35"
"d65453","T2_Ezuz Near 5","","","2019-02-01","2019-02-14","","","30.79727","34.46689","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","100","high","","2"
"d65382","T2_Yeruham Near 6","","","2018-12-11","2018-12-22","","","30.98582","34.91214","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","24"
"d65466","T2_Ezuz Far 9","","","2019-02-01","2019-02-15","","","30.78259","34.46547","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","14"
"d65487","T2_Lotan Near 3","","","2019-02-21","2019-03-05","","","29.98052","35.08464","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","20","high","","11"
"d65026","T2_Kerem Maharal Near 1","","","2017-08-11","2017-08-15","","","32.64320","34.99540","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","1"
"d65386","T2_Yeruham Far 1","","","2018-12-11","2018-12-22","","","30.97854","34.89235","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","2"
"d65384","T2_Yeruham Near 8","","","2018-12-11","2018-12-20","","","30.98614","34.90986","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","7spni"
"d65460","T2_Ezuz Far 3","","","2019-02-01","2019-02-13","","","30.78173","34.46786","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","3","high","","11"
"d65503","T2_Paran Near 1","","","2018-09-11","2018-09-21","","","30.38771","35.15889","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","11"
"d65383","T2_Yeruham Near 7","","","2018-12-11","2018-12-22","","","30.98625","34.91088","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","26"
"d65387","T2_Yeruham Far 2","","","2018-12-11","2018-12-22","","","30.97871","34.89288","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","3"
"d65550","T2_Yotveta Far 3","","","2018-10-06","2018-10-24","","","29.88498","35.03846","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","23"
"d65379","T2_Yeruham Near 3","","","2018-12-11","2018-12-22","","","30.98448","34.91506","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","11spni"
"d65549","T2_Yotveta Far 2","","","2018-10-06","2018-10-24","","","29.88426","35.03897","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","30","high","","22"
"d65456","T2_Ezuz Near 8","","","2019-02-01","2019-02-14","","","30.79589","34.46797","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","9"
"d64846","T2_Natur Far 1","","","2018-10-10","2018-10-20","","","32.84048","35.73813","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","5","high","","7"
"d64840","T2_Shaal Far 4","","","2018-10-10","2018-10-20","","","33.08697","35.74976","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","10","high","","5"
"d65494","T2_Lotan Far 1","","","2000-01-01","2000-01-01","","","30.01194","35.08472","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","50","high","","9"
"d65394","T2_Yeruham Far 9","","","2018-12-11","2018-12-17","","","30.97493","34.89583","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","4"
"d65087","T2_Kisalon Near 8","","","2017-06-20","2017-07-02","","","31.77464","35.05447","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","5","high","","ca21"
"d65464","T2_Ezuz Far 7","","","2019-02-01","2019-02-15","","","30.78255","34.46657","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","17"
"d64880","T2_Yavneel Far 8","","","2018-09-12","2018-09-17","","","32.67616","35.51167","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","5","high","","4"
"d65028","T2_Kerem Maharal Near 3","","","2017-08-16","2017-08-16","","","32.64380","34.99490","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","3","high","","9"
"d65454","T2_Ezuz Near 6","","","2019-02-01","2019-02-14","","","30.79712","34.46776","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","100","high","","13"
"d64879","T2_Yavneel Far 7","","","2018-09-12","2018-09-22","","","32.67715","35.51098","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","40","high","","3"
"d65491","T2_Lotan Near 7","","","2019-02-21","2019-03-05","","","29.97955","35.08471","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","29"
"d65457","T2_Ezuz Near 9","","","2019-02-01","2019-02-14","","","30.79531","34.46806","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","24"
"d64842","T2_Shaal Far 6","","","2018-10-10","2018-10-20","","","33.08540","35.74980","False","p239","HaMaarag Project","sp1710","HaMaarag_Herbaceous_and_Dwarf-Shrub_Vegetation_T2","","Grassland","Far","Camera Functioning","","No Bait","","Trail, game","Herbaceous","","20","high","","17"
"d65532","T2_Zofar Far 3","","","2018-09-11","2018-09-20","","","30.55370","35.17820","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","no camera trapper","No Bait","","Trail, game","Arid South","","5","high","","26"
"d65564","T2_Beer Milka Near Semi-Shifting 1_8","","","2018-02-12","2018-02-22","","","30.96453","34.39366","False","p239","HaMaarag Project","sp1720","HaMaarag_West_Negev_Inner_Sands_T2","","Sand Dune","Near","Camera Functioning","","No Bait","","Trail, game","Inland Sands","","10","high","","N26"
"d65568","T2_Beer Milka Far Shifting 1_3","","","2017-09-21","2017-09-21","","","30.94659","34.41902","False","p239","HaMaarag Project","sp1720","HaMaarag_West_Negev_Inner_Sands_T2","","Sand Dune","Far","Camera Functioning","","No Bait","","Trail, game","Inland Sands","","5","high","","N28"
"d65573","T2_Beer Milka Far Shifting 1_8","","","2017-09-18","2017-09-22","","","30.94599","34.41637","False","p239","HaMaarag Project","sp1720","HaMaarag_West_Negev_Inner_Sands_T2","","Sand Dune","Far","Camera Functioning","","No Bait","","Trail, game","Inland Sands","","20","high","","N32"
"d65089","T2_Kisalon Far 1","","","2017-06-21","2017-07-02","","","31.76837","35.04083","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Far","Camera Functioning","cam turned off.  bat full.  card 0%.","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","10","high","","ca18"
"d65294","T2_Mirsham Near 8","","","2018-10-29","2018-11-08","","","31.48218","34.92894","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Near","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","15"
"d65098","T2_Aderet Near 1","","","2017-10-03","2017-10-13","","","31.66151","34.98830","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","4.5","high","","ca3"
"d65395","T2_Bislach Near 1","","","2019-01-04","2019-01-14","","","31.02165","34.87205","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","29"
"d65400","T2_Bislach Near 6","","","2019-01-04","2019-01-07","","","31.01902","34.87678","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Unknown Failure","damaged by hyaena","No Bait","","Trail, game","Negev Highlands","","10","high","","8"
"d65403","T2_Bislach Near 9","","","2017-01-25","2017-02-04","","","31.01972","34.87533","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","2","high","","7"
"d65404","T2_Bislach Far 1","","","2019-01-04","2019-01-14","","","31.00335","34.89462","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","19"
"d65396","T2_Bislach Near 2","","","2019-01-04","2019-01-14","","","31.02111","34.87243","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","15","high","","9"
"d65409","T2_Bislach Far 6","","","2019-01-05","2019-01-15","","","31.00534","34.89863","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","17"
"d65410","T2_Bislach Far 7","","","2019-01-04","2019-01-09","","","31.00555","34.89918","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","eaten an damaged by hyaena","No Bait","","Trail, game","Negev Highlands","","5","high","","16"
"d65411","T2_Bislach Far 8","","","2019-01-04","2019-01-14","","","31.00606","34.89947","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","13"
"d65413","T2_Merhav Am Near 1","","","2019-01-20","2019-01-30","","","30.88178","34.83199","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","2","high","","38"
"d65407","T2_Bislach Far 4","","","2019-01-04","2019-01-14","","","31.00435","34.89763","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","11"
"d65414","T2_Merhav Am Near 2","","","2019-01-21","2019-01-30","","","30.88251","34.83116","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","23"
"d65522","T2_Zofar Near 2","","","2018-09-12","2018-09-21","","","30.56811","35.19399","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","8"
"d65415","T2_Merhav Am Near 3","","","2019-01-18","2019-01-30","","","30.88233","34.83157","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","7","high","","Spni11"
"d65529","T2_Zofar Near 1","","","2018-09-18","2018-09-18","","","30.56834","35.19697","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","1"
"d65525","T2_Zofar Near 5","","","2018-09-12","2018-09-20","","","30.56981","35.19539","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","2","high","","4"
"d65526","T2_Zofar Near 6","","","2018-09-11","2018-09-13","","","30.57011","35.19573","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","20","high","","5"
"d65523","T2_Zofar Near 3","","","2018-09-12","2018-09-20","","","30.56838","35.19422","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","7"
